"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91"
"73",1,29,23,27,23,23,7,8,21,10,12,12,13,14,15,16,17,18,39,10,21,23,23,23,23,26,27,28,29,30,23,26,33,34,26,38,37,38,39,40,23,23,43,54,45,23,47,72,26,50,51,52,54,54,26,56,23,23,59,60,61,23,63,64,65,66,30,23,69,1,88,72,23,38,75,76,77,88,79,23,63,23,83,26,26,26,26,88,89,39,23
"74",1,29,23,27,23,23,7,8,21,10,12,12,13,14,15,16,17,18,39,10,21,23,23,23,23,26,27,28,29,30,23,26,33,34,26,38,37,38,39,40,23,23,43,54,45,23,47,72,26,50,51,52,54,54,26,56,23,23,59,60,61,23,63,64,65,66,30,23,69,1,88,72,23,38,75,76,77,88,79,23,63,23,83,26,26,26,26,88,89,39,23
"75",1,29,23,27,23,23,7,8,21,10,12,12,13,14,15,16,17,18,39,10,21,23,23,23,23,26,27,28,29,30,23,26,33,34,26,38,37,38,39,40,23,23,43,54,45,23,47,72,26,50,51,52,54,54,26,56,23,23,59,60,61,23,63,64,65,66,30,23,69,1,88,72,23,38,75,76,77,88,79,23,63,23,83,26,26,26,26,88,89,39,23
"76",1,29,23,27,23,23,7,8,21,10,12,12,13,14,15,16,17,18,39,10,21,23,23,23,23,26,27,28,29,30,23,26,33,34,26,38,37,38,39,40,23,23,43,54,45,23,47,72,26,50,51,52,54,54,26,56,23,23,59,60,61,23,63,64,65,66,30,23,69,1,88,72,23,38,75,76,77,88,79,23,63,23,83,26,26,26,26,88,89,39,23
"77",1,29,23,27,23,23,7,8,21,10,12,12,13,14,15,16,17,18,39,10,21,23,23,23,23,26,27,28,29,30,23,26,33,34,26,38,37,38,39,40,23,23,43,54,45,23,47,72,26,50,51,52,54,54,26,56,23,23,59,60,61,23,63,64,65,66,30,23,69,1,88,72,23,38,75,76,77,88,79,23,63,23,83,26,26,26,26,88,89,39,23
"78",1,29,23,27,23,23,7,8,21,10,12,12,13,14,15,16,17,18,39,10,21,23,23,23,23,26,27,28,29,30,23,26,33,34,26,38,37,38,39,40,23,23,43,54,45,23,47,72,26,50,51,52,54,54,26,56,23,23,59,60,61,23,63,64,65,66,30,23,69,1,88,72,23,38,75,76,77,88,79,23,63,23,83,26,26,26,26,88,89,39,23
"79",1,29,23,27,23,23,7,8,21,10,12,12,13,14,15,16,17,18,39,10,21,23,23,23,23,26,27,28,29,30,23,26,33,34,26,38,37,38,39,40,23,23,43,54,45,23,47,72,26,50,51,52,54,54,26,56,23,23,59,60,61,23,63,64,65,66,30,23,69,1,88,72,23,38,75,76,77,88,79,23,63,23,83,26,26,26,26,88,89,39,23
"80",1,29,23,27,23,23,7,8,21,10,12,12,13,14,15,16,17,18,39,10,21,23,23,23,23,26,27,28,29,30,23,26,33,34,26,38,37,38,39,40,23,23,43,54,45,23,47,72,26,50,51,52,54,54,26,56,23,23,59,60,61,23,63,64,65,66,30,23,69,1,88,72,23,38,75,76,77,88,79,23,63,23,83,26,26,26,26,88,89,39,23
"81",1,29,23,27,23,23,7,8,21,10,12,12,13,14,15,16,17,18,39,10,21,23,23,23,23,26,27,28,29,30,23,26,33,34,26,38,37,38,39,40,23,23,43,54,45,23,47,72,26,50,51,52,54,54,26,56,23,23,59,60,61,23,63,64,65,66,30,23,69,1,88,72,23,38,75,76,77,88,79,23,63,23,83,26,26,26,26,88,89,39,23
"82",1,29,23,27,23,23,7,8,21,10,12,12,13,14,15,16,17,18,39,10,21,23,23,23,23,26,27,28,29,30,23,26,33,34,26,38,37,38,39,40,23,23,43,54,45,23,47,72,26,50,51,52,54,54,26,56,23,23,59,60,61,23,63,64,65,66,30,23,69,1,88,72,23,38,75,76,77,88,79,23,63,23,83,26,26,26,26,88,89,39,23
"83",1,29,23,27,23,23,7,8,21,10,12,12,13,14,15,16,17,18,39,10,21,23,23,23,23,26,27,28,29,30,23,26,33,34,26,38,37,38,39,40,23,23,43,54,45,23,47,72,26,50,51,52,54,54,26,56,23,23,59,60,61,23,63,64,65,66,30,23,69,1,88,72,23,38,75,76,77,88,79,23,63,23,83,26,26,26,26,88,89,39,23
"84",1,29,23,27,23,23,7,8,21,10,12,12,13,14,15,16,17,18,39,10,21,23,23,23,23,26,27,28,29,30,23,26,33,34,26,38,37,38,39,40,23,23,43,54,45,23,47,72,26,50,51,52,54,54,26,56,23,23,59,60,61,23,63,64,65,66,30,23,69,1,88,72,23,38,75,76,77,88,79,23,63,23,83,26,26,26,26,88,89,39,23
"85",1,29,23,27,23,23,7,8,21,10,12,12,13,14,15,16,17,18,39,10,21,23,23,23,23,26,27,28,29,30,23,26,33,34,26,38,37,38,39,40,23,23,43,54,45,23,47,72,26,50,51,52,54,54,26,56,23,23,59,60,61,23,63,64,65,66,30,23,69,1,88,72,23,38,75,76,77,88,79,23,63,23,83,26,26,26,26,88,89,39,23
"86",1,29,23,27,23,23,7,8,21,10,12,12,13,14,15,16,17,18,39,10,21,23,23,23,23,26,27,28,29,30,23,26,33,34,26,38,37,38,39,40,23,23,43,54,45,23,47,72,26,50,51,52,54,54,26,56,23,23,59,60,61,23,63,64,65,66,30,23,69,1,88,72,23,38,75,76,77,88,79,23,63,23,83,26,26,26,26,88,89,39,23
"87",1,29,23,27,23,23,7,8,21,10,12,12,13,14,15,16,17,18,39,10,21,23,23,23,23,26,27,28,29,30,23,26,33,34,26,38,37,38,39,40,23,23,43,54,45,23,47,72,26,50,51,52,54,54,26,56,23,23,59,60,61,23,63,64,65,66,30,23,69,1,88,72,23,38,75,76,77,88,79,23,63,23,83,26,26,26,26,88,89,39,23
"88",1,29,23,27,23,23,7,8,21,10,12,12,13,14,15,16,17,18,39,10,21,23,23,23,23,26,27,28,29,30,23,26,33,34,26,38,37,38,39,40,23,23,43,54,45,23,47,72,26,50,51,52,54,54,26,56,23,23,59,60,61,23,63,64,65,66,30,23,69,1,88,72,23,38,75,76,77,88,79,23,63,23,83,26,26,26,26,88,89,39,23
"89",1,29,23,27,23,23,7,8,21,10,12,12,13,14,15,16,17,18,39,10,21,23,23,23,23,26,27,28,29,30,23,26,33,34,26,38,37,38,39,40,23,23,43,54,45,23,47,72,26,50,51,52,54,54,26,56,23,23,59,60,61,23,63,64,65,66,30,23,69,1,88,72,23,38,75,76,77,88,79,23,63,23,83,26,26,26,26,88,89,39,23
"90",1,29,23,27,23,23,7,8,21,10,12,12,13,14,15,16,17,18,39,10,21,23,23,23,23,26,27,28,29,30,23,26,33,34,26,38,37,38,39,40,23,23,43,54,45,23,47,72,26,50,51,52,54,54,26,56,23,23,59,60,61,23,63,64,65,66,30,23,69,1,88,72,23,38,75,76,77,88,79,23,63,23,83,26,26,26,26,88,89,39,23
"91",1,29,23,27,23,23,7,8,21,10,12,12,13,14,15,16,17,18,39,10,21,23,23,23,23,26,27,28,29,30,23,26,33,34,26,38,37,38,39,40,23,23,43,54,45,23,47,72,26,50,51,52,54,54,26,56,23,23,59,60,61,23,63,64,65,66,30,23,69,1,88,72,23,38,75,76,77,88,79,23,63,23,83,26,26,26,26,88,89,39,23
"92",1,29,23,27,23,23,7,8,21,10,12,12,13,14,15,16,17,18,39,10,21,23,23,23,23,26,27,28,29,30,23,26,33,34,26,38,37,38,39,40,23,23,43,54,45,23,47,72,26,50,51,52,54,54,26,56,23,23,59,60,61,23,63,64,65,66,30,23,69,1,88,72,23,38,75,76,77,88,79,23,63,23,83,26,26,26,26,88,89,39,23
"93",1,29,23,27,23,23,7,8,21,10,12,12,13,14,15,16,17,18,39,10,21,23,23,23,23,26,27,28,29,30,23,26,33,34,26,38,37,38,39,40,23,23,43,54,45,23,47,72,26,50,51,52,54,54,26,56,23,23,59,60,61,23,63,64,65,66,30,23,69,1,88,72,23,38,75,76,77,88,79,23,63,23,83,26,26,26,26,88,89,39,23
"94",1,29,23,27,23,23,7,8,21,10,12,12,13,14,15,16,17,18,39,10,21,23,23,23,23,26,27,28,29,30,23,26,33,34,26,38,37,38,39,40,23,23,43,54,45,23,47,72,26,50,51,52,54,54,26,56,23,23,59,60,61,23,63,64,65,66,30,23,69,1,88,72,23,38,75,76,77,88,79,23,63,23,83,26,26,26,26,88,89,39,23
"95",1,29,23,27,23,23,7,8,21,10,12,12,13,14,15,16,17,18,39,10,21,23,23,23,23,26,27,28,29,30,23,26,33,34,26,38,37,38,39,40,23,23,43,54,45,23,47,72,26,50,51,52,54,54,26,56,23,23,59,60,61,23,63,64,65,66,30,23,69,1,88,72,23,38,75,76,77,88,79,23,63,23,83,26,26,26,26,88,89,39,23
"96",1,29,23,27,23,23,7,8,21,10,12,12,13,14,15,16,17,18,39,10,21,23,23,23,23,26,27,28,29,30,23,26,33,34,26,38,37,38,39,40,23,23,43,54,45,23,47,72,26,50,51,52,54,54,26,56,23,23,59,60,61,23,63,64,65,66,30,23,69,1,88,72,23,38,75,76,77,88,79,23,63,23,83,26,26,26,26,88,89,39,23
"97",1,29,23,27,23,23,7,8,21,10,12,12,13,14,15,16,17,18,39,10,21,23,23,23,23,26,27,28,29,30,23,26,33,34,26,38,37,38,39,40,23,23,43,54,45,23,47,72,26,50,51,52,54,54,26,56,23,23,59,60,61,23,63,64,65,66,30,23,69,1,88,72,23,38,75,76,77,88,79,23,63,23,83,26,26,26,26,88,89,39,23
"98",1,29,23,27,23,23,7,8,21,10,12,12,13,14,15,16,17,18,39,10,21,23,23,23,23,26,27,28,29,30,23,26,33,34,26,38,37,38,39,40,23,23,43,54,45,23,47,72,26,50,51,52,54,54,26,56,23,23,59,60,61,23,63,64,65,66,30,23,69,1,88,72,23,38,75,76,77,88,79,23,63,23,83,26,26,26,26,88,89,39,23
"99",1,29,23,27,23,23,7,8,21,10,12,12,13,14,15,16,17,18,39,10,21,23,23,23,23,26,27,28,29,30,23,26,33,34,26,38,37,38,39,40,23,23,43,54,45,23,47,72,26,50,51,52,54,54,26,56,23,23,59,60,61,23,63,64,65,66,30,23,69,1,88,72,23,38,75,76,77,88,79,23,63,23,83,26,26,26,26,88,89,39,23
"100",1,29,23,27,23,23,7,8,21,10,12,12,13,14,15,16,17,18,39,10,21,23,23,23,23,26,27,28,29,30,23,26,33,34,26,38,37,38,39,40,23,23,43,54,45,23,47,72,26,50,51,52,54,54,26,56,23,23,59,60,61,23,63,64,65,66,30,23,69,1,88,72,23,38,75,76,77,88,79,23,63,23,83,26,26,26,26,88,89,39,23

