"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79"
"84",19,21,6,21,21,6,2,7,19,25,13,21,13,7,16,12,11,12,20,11,2,25,24,25,24,23,7,20,21,12,8,25,17,4,6,13,24,25,25,24,25,24,4,19,2,8,13,4,14,12,2,8,14,25,20,13,4,5,25,23,25,20,19,3,11,11,7,17,23,24,7,4,3,7,6,21,11,19,11
"85",19,21,6,21,21,6,2,7,19,25,13,21,13,7,16,12,11,12,20,11,2,25,24,25,24,23,7,20,21,12,8,25,17,4,6,13,24,25,25,24,25,24,4,19,2,8,13,4,14,12,2,8,14,25,20,13,4,5,25,23,25,20,19,16,7,7,7,17,23,24,7,4,3,11,6,21,11,19,11
"86",19,21,6,21,21,6,2,7,19,25,13,21,13,7,16,12,11,12,20,11,2,25,24,25,24,23,7,20,21,12,8,25,17,4,6,13,24,25,25,24,25,24,4,19,2,8,13,4,14,12,2,8,14,25,20,13,4,5,25,23,25,20,19,16,7,7,7,17,23,24,7,4,3,7,6,21,11,19,11
"87",19,21,6,21,21,6,2,7,19,25,13,21,13,7,16,12,11,12,20,11,2,25,24,25,24,23,7,20,21,12,8,25,17,4,6,13,24,25,25,24,25,24,4,19,2,8,13,4,14,12,2,8,14,25,20,13,4,5,25,23,25,20,19,16,7,7,7,17,23,24,7,4,3,11,6,21,11,19,11
"88",19,21,6,21,21,6,2,7,19,25,13,21,13,7,16,12,11,12,20,11,2,25,24,25,24,23,7,20,21,12,8,25,4,4,1,13,24,25,25,24,25,24,4,19,2,8,13,14,14,12,1,8,1,25,20,13,4,5,25,23,25,20,19,3,11,7,7,8,23,24,7,4,3,11,6,21,11,19,11
"89",4,21,6,21,21,6,2,7,19,25,13,21,13,7,16,12,11,12,20,11,17,25,24,25,24,23,7,20,21,12,8,25,17,17,1,13,24,25,25,24,25,24,4,19,2,8,13,14,14,12,1,8,1,25,20,13,4,5,25,23,25,20,19,16,11,7,7,8,23,24,7,4,3,7,6,21,11,19,11
"90",19,21,6,21,21,6,2,7,19,25,13,21,13,7,16,12,11,12,20,11,2,25,24,25,24,23,7,20,21,12,8,25,17,4,6,13,24,25,25,24,25,24,4,19,2,8,13,4,14,12,2,8,14,25,20,13,4,5,25,23,25,20,19,16,7,7,7,17,23,24,7,4,3,7,6,21,11,19,11
"91",19,21,6,21,21,6,2,7,19,25,13,21,13,7,16,12,11,12,20,11,2,25,24,25,24,23,7,20,21,12,8,25,17,4,6,13,24,25,25,24,25,24,4,19,2,8,13,4,14,12,2,8,14,25,20,13,4,5,25,23,25,20,19,16,11,7,7,17,23,24,7,4,3,11,6,21,11,19,11
"92",17,21,6,21,21,6,2,7,19,25,13,21,13,7,16,12,11,12,20,11,2,25,24,25,24,23,7,20,21,12,8,25,17,17,1,13,24,25,25,24,25,24,17,19,2,8,13,14,14,12,1,8,1,25,20,13,4,5,25,23,25,20,19,16,11,7,7,8,23,24,7,4,3,11,6,21,11,19,11
"93",17,21,6,21,21,6,2,7,19,25,13,21,13,7,16,12,11,12,20,11,2,25,24,25,24,23,7,20,21,12,8,25,17,17,1,13,24,25,25,24,25,24,17,19,2,8,13,14,14,12,1,8,1,25,20,13,4,5,25,23,25,20,19,16,11,11,7,8,23,24,7,4,3,11,6,21,11,19,11
"94",19,21,6,21,21,6,2,7,19,25,13,21,13,7,16,12,11,12,20,11,2,25,24,25,24,23,7,20,21,12,8,25,17,4,6,13,24,25,25,24,25,24,4,19,2,8,13,4,14,12,2,8,14,25,20,13,4,5,25,23,25,20,19,3,7,7,7,17,23,24,7,4,3,11,6,21,11,19,11
"95",19,21,6,21,21,6,2,7,19,25,13,21,13,7,16,12,11,12,20,11,2,25,24,25,24,23,7,20,21,12,8,25,17,4,6,13,24,25,25,24,25,24,4,19,2,8,13,4,14,12,2,8,14,25,20,13,4,5,25,23,25,20,19,16,7,11,7,17,23,24,7,4,3,11,6,21,11,19,11
"96",19,21,6,21,21,6,2,7,19,25,13,21,13,7,16,12,11,12,20,11,2,25,24,25,24,23,7,20,21,12,8,25,17,4,6,13,24,25,25,24,25,24,4,19,2,8,13,4,14,12,2,8,14,25,20,13,4,5,25,23,25,20,19,3,7,7,7,17,23,24,7,4,3,11,6,21,11,19,11
"97",19,21,6,21,21,6,2,7,19,25,13,21,13,7,16,12,11,12,20,11,2,25,24,25,24,23,7,20,21,12,8,25,17,4,6,13,24,25,25,24,25,24,4,19,2,8,13,4,14,12,2,8,14,25,20,13,4,5,25,23,25,20,19,3,7,7,7,17,23,24,7,4,3,11,6,21,11,19,11
"98",19,21,6,21,21,6,2,7,19,25,13,21,13,7,16,12,11,12,20,11,2,25,24,25,24,23,7,20,21,12,8,25,17,4,6,13,24,25,25,24,25,24,4,19,2,8,13,4,14,12,2,8,14,25,20,13,4,5,25,23,25,20,19,3,7,11,7,17,23,24,7,4,3,11,6,21,11,19,11
"99",19,21,6,21,21,6,2,7,19,25,13,21,13,7,16,12,11,12,20,11,2,25,24,25,24,23,7,20,21,12,8,25,17,4,6,13,24,25,25,24,25,24,4,19,2,8,13,4,14,12,2,8,14,25,20,13,4,5,25,23,25,20,19,3,7,7,7,17,23,24,7,4,3,7,6,21,11,19,11
"100",19,21,6,21,21,6,2,7,19,25,13,21,13,7,16,12,11,12,20,11,2,25,24,25,24,23,7,20,21,12,8,25,17,4,6,13,24,25,25,24,25,24,4,19,2,8,13,4,14,12,2,8,14,25,20,13,4,5,25,23,25,20,19,3,7,11,7,17,23,24,7,4,3,7,6,21,11,19,11
