"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101","V102","V103","V104","V105","V106","V107","V108","V109","V110","V111","V112","V113","V114"
"58",3,3,3,3,8,8,3,5,4,7,3,6,7,3,3,3,3,3,3,3,3,3,3,3,3,6,8,8,5,3,3,3,3,3,8,8,8,2,7,8,8,8,7,2,4,2,2,2,2,2,2,2,5,5,6,7,4,8,7,7,5,6,6,2,3,3,3,3,3,3,3,3,8,1,8,8,5,8,1,1,1,6,1,1,1,1,1,1,4,1,4,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8
"59",4,4,4,4,5,5,4,6,6,4,4,1,4,4,4,4,4,4,4,4,4,4,4,4,4,1,7,5,2,4,4,4,4,4,5,5,5,7,5,5,5,5,6,7,7,7,7,7,7,7,7,7,2,6,1,6,6,5,5,5,5,1,1,7,4,4,4,4,4,4,4,2,5,3,5,5,2,5,3,3,3,1,3,3,3,3,3,3,7,3,7,3,3,7,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2
"60",5,5,5,5,2,2,5,7,4,5,5,8,5,5,5,5,5,5,5,5,5,5,5,5,5,6,3,2,6,5,5,5,5,5,2,2,2,3,2,2,2,2,7,3,3,3,3,3,3,3,3,3,7,7,6,7,7,2,2,2,2,6,6,3,5,5,5,5,5,5,5,7,2,8,2,2,6,2,8,8,8,6,8,8,8,8,8,8,3,8,3,8,8,3,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,7
"61",5,5,5,5,4,4,5,5,2,5,5,2,5,5,5,5,5,5,5,5,5,5,5,5,5,2,4,4,1,5,5,5,5,5,4,4,4,1,4,4,4,4,3,1,1,1,1,1,1,1,1,1,3,3,2,3,2,4,1,1,1,2,2,1,5,5,5,5,5,5,5,5,4,4,4,4,1,4,3,3,3,2,3,4,3,3,3,3,2,4,2,3,4,2,3,4,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,4
"62",1,1,1,1,2,2,1,1,5,5,1,4,5,1,1,1,1,1,1,1,1,1,1,1,1,5,2,2,5,1,1,1,1,1,2,2,2,2,2,2,2,2,4,5,5,4,5,5,5,2,5,5,2,5,5,4,5,2,5,2,5,2,1,4,1,1,1,1,1,1,1,1,2,4,2,2,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2
"63",3,3,3,3,4,4,3,8,5,5,3,8,3,3,3,3,3,3,3,3,3,3,3,3,3,2,4,4,7,3,3,3,3,3,4,4,4,7,4,4,4,4,5,7,7,7,9,7,7,7,9,7,5,5,2,5,5,4,8,8,8,2,2,9,3,3,3,3,3,3,3,3,4,6,4,4,8,4,6,6,6,9,6,6,6,6,6,6,5,6,5,6,6,5,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,4
"64",3,3,3,3,4,6,3,2,7,7,3,9,7,3,3,3,3,3,3,3,7,3,3,3,3,7,4,4,10,3,3,3,3,3,4,4,4,10,4,4,4,4,4,10,7,10,10,10,10,10,10,10,2,2,7,7,7,6,7,4,10,4,4,10,3,3,3,3,3,3,3,6,6,6,6,6,10,6,9,9,9,9,9,4,9,9,9,9,7,4,4,9,4,7,9,4,9,9,9,9,9,9,9,9,9,9,9,9,4,9,9,9,9,6
"65",3,3,3,3,2,2,3,5,4,5,3,4,5,3,3,3,3,3,3,3,3,3,3,3,3,4,2,2,5,3,3,3,3,3,2,2,2,4,2,2,2,2,5,1,5,4,4,4,4,4,4,4,5,5,4,5,5,2,5,5,5,4,4,4,3,3,3,3,3,3,3,3,2,2,2,2,5,2,1,1,1,3,1,2,1,1,1,1,1,2,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2
"66",3,3,3,3,1,1,3,4,5,5,3,4,5,3,3,3,3,3,3,3,3,3,3,3,3,4,1,1,4,3,3,3,3,3,1,1,1,5,1,1,1,1,5,5,5,5,5,5,5,5,5,5,1,4,4,5,5,1,5,5,4,4,4,5,3,3,3,3,3,3,3,3,1,2,1,1,4,1,2,2,2,4,2,2,2,2,2,2,5,2,5,2,2,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1
"67",2,2,2,2,5,5,2,1,1,2,2,1,1,2,2,2,2,2,2,2,1,2,2,2,2,1,3,5,3,2,2,2,2,2,5,5,5,3,5,5,5,5,1,3,3,3,3,3,3,3,3,3,1,1,1,1,3,5,5,5,5,1,1,3,2,2,2,2,2,2,2,2,5,4,5,5,5,5,4,4,4,1,4,4,4,4,4,4,3,4,3,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5
"68",1,1,1,1,3,3,1,1,4,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,4,3,2,1,1,1,1,1,3,3,3,4,3,3,3,3,5,4,4,4,4,4,4,4,4,4,5,5,2,5,4,3,3,3,3,2,2,4,1,1,1,1,1,1,1,1,3,3,3,3,2,3,5,5,5,5,5,3,5,5,5,5,4,3,4,5,3,4,5,3,5,5,5,5,5,5,5,5,5,5,5,5,3,5,5,5,5,3
"69",7,7,7,7,3,3,7,1,5,5,7,2,7,7,7,7,7,7,7,7,7,7,7,7,7,2,3,3,6,7,7,7,7,7,3,3,3,6,3,3,3,3,5,6,6,6,6,6,6,6,6,6,3,1,2,5,5,3,1,1,1,2,2,6,7,7,7,7,7,7,7,7,3,4,3,3,1,3,4,4,4,6,4,4,4,4,4,4,5,4,5,4,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3
"70",2,2,2,2,1,1,2,4,4,2,2,4,4,2,2,2,2,2,2,2,4,2,2,2,2,4,3,1,3,2,2,2,2,2,1,1,1,3,1,1,1,1,4,3,3,3,6,3,3,3,6,3,3,4,4,4,4,1,1,1,1,4,4,6,2,2,2,2,2,2,2,3,1,5,1,1,3,1,5,5,5,4,5,5,5,5,5,5,3,5,3,5,5,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3
"71",7,7,7,7,1,6,7,2,5,7,7,5,5,7,7,7,7,7,7,7,7,7,7,7,7,5,1,1,2,7,7,7,7,7,1,1,1,4,1,1,1,1,2,3,5,4,4,4,4,4,4,4,2,2,5,2,2,6,5,5,6,5,5,4,7,7,7,7,7,7,7,6,6,6,6,6,6,6,3,3,3,6,3,1,3,3,3,3,3,1,3,3,1,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,1,3,3,3,3,6
"72",4,4,4,4,1,1,4,5,2,4,4,2,4,4,4,4,4,4,4,4,3,4,4,4,4,2,3,1,2,4,4,4,4,4,1,1,1,5,1,1,1,1,5,6,6,5,5,5,5,5,5,5,5,5,2,5,5,1,1,1,1,3,2,5,4,4,4,4,4,4,4,3,1,1,1,1,2,1,6,6,6,2,6,1,6,6,6,6,6,1,6,6,1,6,6,1,6,6,6,6,6,6,6,6,6,6,6,6,1,6,6,6,6,3
"73",7,7,7,7,5,5,7,4,1,6,7,4,7,7,7,7,7,7,7,7,7,7,7,7,7,1,5,5,1,7,7,7,7,7,5,5,5,5,5,5,5,5,4,2,6,2,2,2,2,5,2,2,4,4,1,4,6,5,5,5,5,1,1,2,7,7,7,7,7,7,7,7,5,2,5,5,1,5,2,2,2,6,2,2,2,2,2,2,6,2,6,2,2,6,2,5,2,2,2,2,2,2,2,2,2,2,2,2,5,2,2,2,2,5
"74",5,5,5,5,8,8,5,6,3,3,5,1,3,5,5,5,5,5,5,5,3,5,5,5,5,3,8,8,6,5,5,5,5,5,8,8,8,6,8,8,8,8,3,1,3,6,6,6,6,6,6,6,8,6,3,3,3,8,3,3,6,3,3,6,5,5,5,5,5,5,5,5,8,8,8,8,6,8,1,1,1,1,1,8,1,1,1,1,1,8,1,1,8,1,1,8,1,1,1,1,1,1,1,1,1,1,1,1,8,1,1,1,1,8
"75",1,1,1,1,6,6,1,5,3,3,1,5,7,1,1,1,1,1,1,1,1,1,1,1,1,7,6,6,4,1,1,1,1,1,6,6,6,4,6,6,6,6,5,3,7,4,4,4,4,4,4,4,5,5,7,5,3,6,7,7,4,7,7,4,1,1,1,1,1,1,1,1,6,2,6,6,4,6,2,2,2,2,2,2,2,2,2,2,3,2,3,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,6
"76",3,3,3,3,6,11,3,8,7,5,3,11,8,3,3,3,3,3,3,3,8,3,3,3,3,8,11,6,9,3,3,3,3,3,6,6,6,9,6,6,6,6,8,2,9,9,9,9,9,9,9,9,8,8,8,8,8,6,5,5,5,8,8,9,3,3,3,3,3,3,3,11,6,6,6,6,9,6,2,2,2,11,2,6,2,2,2,2,2,6,2,2,6,2,2,6,2,2,2,2,2,2,2,2,2,2,2,2,6,2,2,2,2,11
"77",7,7,7,7,4,4,7,3,6,3,7,2,3,7,7,7,7,7,7,7,3,7,7,7,7,2,4,4,5,7,7,7,7,7,4,4,4,5,4,4,4,4,3,6,6,5,5,5,5,5,5,5,3,3,2,3,3,4,4,4,4,2,2,5,7,7,7,7,7,7,7,7,4,1,4,4,5,4,1,1,1,6,1,1,1,1,1,1,6,1,6,1,1,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4
"78",9,9,9,9,5,5,9,1,1,3,9,3,4,9,9,9,9,9,9,9,1,9,9,9,9,1,5,5,1,9,9,9,9,9,5,5,5,7,5,5,5,5,1,3,7,7,4,7,7,7,4,7,1,1,1,1,3,5,5,5,5,1,4,4,9,9,9,9,9,9,9,9,5,8,5,5,1,5,8,8,8,6,8,8,8,8,8,8,3,8,3,8,8,3,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,5
"79",4,4,4,4,2,2,4,6,3,4,4,5,3,4,4,4,4,4,4,4,4,4,4,4,4,3,2,2,6,4,4,4,4,4,2,2,2,1,2,2,2,2,6,5,3,1,1,1,1,1,1,1,6,6,3,6,6,2,3,3,3,3,3,1,4,4,4,4,4,4,4,4,2,2,2,2,3,2,5,5,5,5,5,2,5,5,5,5,5,2,5,5,2,5,5,2,5,5,5,5,5,5,5,5,5,5,5,5,2,5,5,5,5,2
"80",2,2,2,2,4,4,2,3,3,2,2,5,3,2,2,2,2,2,2,2,3,2,2,2,2,3,1,4,3,2,2,2,2,2,4,4,4,1,4,4,4,4,3,1,1,1,1,1,1,1,1,1,3,3,3,3,1,4,4,4,4,3,3,1,2,2,2,2,2,2,2,2,4,5,4,4,3,4,5,5,5,1,5,5,5,5,5,5,1,5,1,5,5,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4
"81",6,6,6,6,5,5,6,6,1,6,6,2,6,6,6,6,6,6,6,6,6,6,6,6,6,2,5,5,2,6,6,6,6,6,5,5,5,4,5,5,5,5,3,4,4,4,4,4,4,4,4,4,3,3,2,3,1,5,5,5,5,2,2,4,6,6,6,6,6,6,6,6,5,5,5,5,2,5,3,3,3,1,3,5,3,3,3,3,1,5,1,3,5,1,3,5,3,3,3,3,3,3,3,3,3,3,3,3,5,3,3,3,3,5
"82",2,2,2,2,1,1,2,3,3,2,2,5,3,2,2,2,2,2,2,2,3,2,2,2,2,3,4,1,4,2,2,2,2,2,1,1,1,4,1,1,1,1,3,4,4,4,4,4,4,4,4,4,3,3,3,3,4,1,1,1,1,3,3,4,2,2,2,2,2,2,2,2,1,5,1,1,3,1,5,5,5,3,5,5,5,5,5,5,4,5,4,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1
"83",6,6,6,6,2,2,6,7,4,7,6,3,6,6,6,6,6,6,6,6,6,6,6,6,6,4,2,2,4,6,6,6,6,6,2,2,2,1,2,2,2,2,7,1,1,1,5,1,1,1,5,1,2,7,4,7,7,2,1,1,1,4,4,5,6,6,6,6,6,6,6,6,2,3,2,2,4,2,3,3,3,3,3,3,3,3,3,3,7,3,7,3,3,7,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2
"84",5,5,5,5,5,1,5,4,4,5,5,4,4,5,5,5,5,5,5,5,4,5,5,5,5,4,2,1,4,5,5,5,5,5,1,1,1,2,1,1,1,1,4,2,2,2,2,2,2,2,2,2,4,4,4,4,2,1,1,1,1,4,4,2,5,5,5,5,5,5,5,5,1,3,1,1,4,1,3,3,3,4,3,3,3,3,3,3,2,3,2,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1
"85",6,6,6,6,3,3,6,4,2,1,6,4,6,6,6,6,6,6,6,6,6,6,6,6,6,4,1,3,4,6,6,6,6,6,3,3,3,1,3,3,3,3,1,1,1,1,1,1,1,1,1,1,3,4,4,1,1,3,3,3,3,4,4,1,6,6,6,6,6,6,6,6,3,5,3,3,4,3,5,5,5,4,5,5,5,5,5,5,1,5,1,5,5,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3
"86",7,7,7,7,3,3,7,6,1,5,7,9,11,7,7,7,7,7,7,7,6,7,7,7,7,6,3,3,6,7,7,7,7,7,3,3,3,5,3,3,3,3,6,5,5,5,5,5,5,5,5,5,6,6,6,6,6,3,5,5,9,6,11,5,7,7,7,7,7,7,7,7,3,12,3,3,9,3,12,12,12,12,12,12,12,12,12,12,5,12,5,12,12,5,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,3
"87",4,4,4,4,2,2,4,3,3,4,4,5,3,4,4,4,4,4,4,4,3,4,4,4,4,3,2,2,3,4,4,4,4,4,2,2,2,1,2,2,1,2,3,5,1,1,1,1,1,1,1,1,3,3,3,3,3,2,1,1,1,3,3,1,4,4,4,4,4,4,4,4,2,2,2,2,3,2,5,5,5,5,5,2,5,5,5,5,5,2,5,5,2,5,5,2,5,5,5,5,5,5,5,5,5,5,5,5,2,5,5,5,5,2
"88",8,8,8,8,2,2,8,6,7,6,8,4,4,8,8,8,8,8,8,8,5,8,8,8,8,4,3,2,4,8,8,8,8,8,2,2,2,3,2,2,2,2,6,9,4,3,3,3,3,3,3,3,6,6,4,6,6,2,4,4,4,5,4,3,8,8,8,8,8,8,8,3,2,2,2,2,4,2,9,9,9,4,9,2,9,9,9,9,9,2,9,9,2,9,9,2,9,9,9,9,9,9,9,9,9,9,9,9,2,9,9,9,9,3
"89",2,2,2,2,4,4,2,3,5,5,2,1,5,2,2,2,2,2,2,2,2,2,2,2,2,5,4,4,3,2,2,2,2,2,4,4,4,3,4,4,4,4,5,3,5,3,3,3,3,3,3,3,4,4,5,5,5,4,5,5,5,5,2,3,2,2,2,2,2,2,2,2,4,1,4,4,5,4,1,1,1,5,1,1,1,1,1,1,5,1,5,1,1,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4
"90",4,4,4,4,1,1,4,3,7,2,4,3,7,4,4,4,4,4,4,4,7,4,4,4,4,7,1,1,3,4,4,4,4,4,1,1,1,6,1,1,1,1,7,5,2,6,6,6,6,6,6,6,3,3,7,7,7,1,2,2,2,7,7,6,4,4,4,4,4,4,4,4,1,1,1,1,2,1,5,5,5,3,5,1,5,5,5,5,5,1,5,5,1,5,5,1,5,5,5,5,5,5,5,5,5,5,5,5,1,5,5,5,5,1
"91",3,3,3,3,2,2,3,1,1,7,3,5,4,3,3,3,3,3,3,3,2,3,3,3,3,1,6,2,1,3,3,3,3,3,2,2,2,6,2,2,2,2,10,6,1,6,6,6,6,6,6,6,10,1,1,10,10,2,7,7,7,2,4,6,3,3,3,3,3,3,3,10,2,5,2,2,1,2,5,5,5,1,5,5,5,5,5,5,1,5,1,5,5,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,10
"92",5,5,5,5,4,4,5,6,6,5,5,6,2,5,5,5,5,5,5,5,2,5,5,5,5,6,1,4,6,5,5,5,5,5,4,4,4,1,4,4,4,4,2,1,1,1,1,1,1,1,1,1,4,6,2,2,2,4,4,4,4,2,2,1,5,5,5,5,5,5,5,5,4,3,4,4,6,4,3,3,3,6,3,3,3,3,3,3,1,3,1,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4
"93",5,5,5,2,4,4,5,3,3,5,5,3,3,5,5,5,5,5,5,5,3,5,5,5,5,3,1,4,3,5,5,5,5,5,4,4,4,1,4,4,4,4,3,1,5,1,1,1,1,1,1,1,3,3,3,3,3,4,4,4,4,3,3,1,5,5,5,5,5,5,5,1,4,2,4,4,4,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1
"94",5,5,5,5,6,6,5,3,2,3,5,1,4,5,5,5,5,5,5,5,5,5,5,5,5,4,6,6,4,5,5,5,5,5,6,6,6,2,6,6,6,6,3,2,4,2,2,2,2,2,2,2,6,3,4,3,3,6,4,4,4,4,4,2,5,5,5,5,5,5,5,5,6,1,6,6,4,6,1,1,1,2,1,1,1,1,1,1,3,1,3,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6
"95",3,3,3,3,9,9,3,5,5,8,3,6,3,3,3,3,3,3,3,3,3,3,3,3,3,7,9,9,7,3,3,3,3,3,9,9,9,1,9,9,9,9,5,8,8,1,1,1,1,1,1,1,5,5,7,5,8,9,9,9,9,7,7,1,3,3,3,3,3,3,3,3,9,6,9,9,7,9,6,6,6,4,6,6,6,6,6,6,8,6,8,6,6,8,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,9
"96",2,2,2,2,5,5,2,4,4,2,2,4,4,2,2,2,2,2,2,2,4,2,2,2,2,4,1,5,4,2,2,2,2,2,5,5,5,1,5,5,5,5,4,1,1,1,1,1,1,1,1,1,4,4,4,4,1,5,5,5,5,4,4,1,2,2,2,2,2,2,2,2,5,3,5,5,4,5,3,3,3,3,3,3,3,3,3,3,1,3,1,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5
"97",2,2,2,2,4,4,2,6,6,2,2,6,3,2,2,2,2,2,2,2,2,2,2,2,2,6,5,4,6,2,2,2,2,2,4,4,4,5,4,4,4,4,6,1,5,5,5,5,5,5,5,5,6,6,6,6,6,4,4,4,4,2,3,5,2,2,2,2,2,2,2,5,4,4,4,4,6,4,1,1,1,1,1,4,1,1,1,1,1,4,1,1,4,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,5
"98",6,6,6,6,1,1,6,3,5,4,6,5,4,6,6,6,6,6,6,6,6,6,6,6,6,5,1,1,5,6,6,6,6,6,1,1,1,2,1,1,1,1,4,4,4,2,2,2,2,2,2,2,3,3,5,4,4,1,4,1,5,5,5,2,6,6,6,6,6,6,6,6,1,1,1,1,5,1,4,4,4,5,4,1,4,4,4,4,4,1,4,4,1,4,4,1,4,4,4,4,4,4,4,4,4,4,4,4,1,4,4,4,4,1
"99",9,9,9,9,7,7,9,1,1,4,9,1,2,9,9,9,9,9,9,9,9,9,9,9,9,1,5,7,1,9,9,9,9,9,7,7,7,5,7,7,7,7,2,5,5,5,5,5,5,5,5,5,8,1,1,2,2,7,4,4,4,9,2,5,9,9,9,9,9,9,9,8,7,3,7,7,1,7,3,3,3,4,3,3,3,3,3,3,5,3,5,3,3,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,8
"100",14,14,14,14,16,16,14,22,6,1,14,21,2,14,14,14,14,14,14,14,3,14,14,14,14,6,16,16,6,14,14,14,14,14,16,16,16,21,16,16,16,16,13,12,1,21,21,21,21,21,21,21,13,13,6,13,12,16,1,1,22,3,2,21,14,14,14,14,14,14,14,14,16,7,16,16,22,16,7,7,7,6,7,7,7,7,7,7,12,7,12,7,7,12,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,16
