"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101","V102","V103","V104","V105","V106","V107","V108","V109","V110","V111","V112","V113","V114","V115","V116","V117","V118","V119","V120","V121","V122","V123","V124","V125","V126","V127","V128","V129","V130","V131","V132","V133","V134","V135","V136","V137","V138","V139","V140","V141","V142","V143","V144","V145","V146","V147","V148","V149","V150","V151","V152","V153","V154","V155","V156","V157","V158","V159","V160","V161","V162","V163","V164","V165","V166","V167","V168","V169","V170","V171","V172","V173","V174","V175","V176","V177","V178","V179","V180","V181","V182","V183","V184","V185","V186","V187","V188","V189","V190","V191","V192","V193","V194","V195","V196","V197","V198","V199","V200","V201","V202","V203","V204","V205","V206","V207","V208","V209","V210","V211","V212","V213","V214","V215","V216","V217","V218","V219","V220","V221","V222","V223","V224","V225","V226","V227","V228","V229","V230","V231","V232","V233","V234","V235","V236","V237","V238","V239","V240","V241","V242","V243","V244","V245","V246","V247","V248","V249","V250","V251","V252","V253","V254","V255","V256","V257"
"25",11,10,5,20,6,2,3,20,12,13,14,5,2,17,8,5,7,15,15,10,10,17,13,13,20,17,7,13,10,15,13,2,15,17,15,14,15,7,12,2,20,6,2,7,7,10,7,2,2,2,2,2,18,17,4,15,17,11,19,7,8,8,15,5,11,4,7,8,6,7,15,16,15,17,17,11,16,20,18,10,17,16,13,17,19,8,18,3,7,6,6,10,15,13,2,13,13,11,5,6,17,11,11,6,10,5,3,8,13,17,17,9,19,13,17,7,5,17,20,5,17,5,5,3,10,15,15,7,15,15,10,16,3,5,7,10,13,19,13,6,20,5,11,20,17,13,15,8,5,20,15,11,10,7,13,12,6,14,11,7,20,19,4,14,10,6,14,2,7,7,2,17,20,4,7,20,16,12,17,19,7,2,15,17,20,15,15,15,10,10,15,17,19,14,6,14,14,15,5,19,5,10,10,18,18,12,15,18,17,7,14,5,5,5,14,7,8,12,7,17,9,15,8,5,5,15,21,19,8,8,8,8,10,13,20,5,1,21,2,15,5,11,18,15,16,19,20,7,2,20,11,12,4,5,17,7,8
"26",7,14,17,15,7,19,12,15,9,6,1,13,13,1,17,1,18,8,8,10,10,19,2,6,15,19,10,6,14,8,6,6,8,19,8,1,19,10,10,13,2,2,18,18,18,10,18,6,13,13,13,13,20,19,13,8,1,7,6,1,9,15,8,9,7,13,10,15,15,10,8,9,8,19,12,17,13,15,20,14,12,2,2,1,15,15,20,15,18,18,14,14,8,11,2,6,5,7,13,14,12,7,7,14,14,12,7,17,2,1,19,5,6,6,19,18,19,19,2,9,19,17,9,15,14,8,8,10,8,8,14,19,19,13,18,14,2,6,9,14,15,17,7,2,1,6,8,17,9,2,8,7,14,18,6,21,18,16,7,10,15,15,13,21,14,14,18,13,10,18,10,19,6,13,10,15,13,17,12,15,18,2,8,19,15,8,8,8,14,14,8,12,6,21,14,21,21,8,12,15,12,14,14,20,20,8,8,20,1,10,12,17,12,1,21,10,17,9,7,19,5,8,17,18,5,8,10,6,17,17,17,17,14,7,15,12,9,10,13,8,9,18,20,8,21,15,15,10,13,15,7,10,2,9,1,18,17
"27",4,7,8,8,4,3,7,10,2,2,10,3,3,10,8,10,1,6,6,10,10,9,1,2,10,1,7,2,7,6,2,6,6,9,6,2,6,7,2,3,5,3,1,1,1,10,1,6,3,3,3,3,1,10,7,6,10,4,1,10,8,8,6,8,4,7,7,8,8,7,6,5,6,9,9,6,5,8,5,7,9,5,5,10,8,8,5,5,1,1,7,7,6,1,3,2,1,4,3,7,9,4,4,7,7,7,4,3,5,10,9,10,1,2,9,1,9,1,5,7,9,8,8,5,7,6,6,7,6,6,9,9,9,3,1,9,5,1,4,7,10,8,4,5,10,2,6,3,8,5,6,4,9,1,3,2,4,4,4,7,8,8,3,2,7,7,1,3,7,1,1,1,2,7,7,8,5,3,9,8,1,5,6,9,10,6,6,6,7,7,6,9,2,2,7,2,2,6,2,8,7,7,7,1,1,2,6,1,10,7,6,8,7,10,2,7,3,2,4,9,10,6,3,8,4,6,10,6,3,3,3,3,7,4,10,5,8,10,3,6,7,4,1,6,5,8,10,7,3,10,4,2,7,8,10,1,3
"28",9,3,6,12,2,7,11,12,8,2,10,2,7,10,1,10,1,5,5,9,9,3,6,2,12,13,11,2,3,5,2,12,5,3,5,10,13,11,8,7,6,7,10,1,1,9,1,12,7,7,7,7,14,9,11,5,10,9,13,11,1,1,5,10,9,12,11,1,12,11,5,3,5,3,4,9,3,12,14,3,4,6,6,10,12,12,14,12,11,1,11,3,5,16,7,2,6,9,2,11,4,9,9,11,3,11,8,9,6,10,3,5,13,2,3,1,6,13,6,11,3,6,10,12,3,5,5,11,5,5,3,3,3,2,1,14,13,13,2,11,12,6,9,6,10,2,5,9,11,6,5,2,14,1,2,12,10,5,9,11,15,1,7,15,3,3,10,7,11,1,10,13,12,11,11,12,3,8,4,1,1,6,5,3,12,5,5,5,3,3,5,4,13,15,11,15,15,5,15,1,11,3,3,14,14,8,5,14,10,11,10,6,11,10,15,11,9,8,2,3,5,5,9,1,5,5,14,13,9,9,9,9,3,2,12,15,8,14,7,5,11,1,14,5,15,1,12,11,7,12,9,8,6,7,10,1,9
"29",7,3,8,10,6,10,1,10,9,7,1,4,10,5,8,5,11,7,7,10,10,7,2,6,10,2,5,6,3,7,6,11,7,7,7,1,2,5,9,10,2,10,11,11,11,10,11,11,10,10,10,10,7,7,5,7,5,6,2,5,1,1,7,5,6,2,5,1,10,5,7,3,7,7,8,6,3,2,7,3,8,9,9,5,1,1,7,6,11,11,1,3,7,7,9,6,3,6,4,1,8,6,6,1,3,5,6,7,9,5,7,10,2,6,7,11,8,2,2,5,7,8,5,6,3,7,7,5,7,7,3,3,7,4,11,5,9,2,6,1,10,8,6,2,5,6,7,10,5,2,7,6,5,11,6,9,5,4,6,5,1,1,2,4,3,3,11,10,5,11,11,2,2,2,5,1,3,9,8,1,11,3,7,7,10,7,7,7,3,3,7,8,2,4,1,4,4,7,5,1,5,3,3,1,7,9,7,2,5,5,2,8,5,5,4,5,6,9,6,7,10,7,6,5,7,7,6,2,6,6,6,6,3,6,10,5,5,6,10,7,5,11,7,7,4,1,1,5,10,10,6,9,2,8,5,11,6
"30",20,19,10,13,20,11,3,13,8,25,13,15,10,1,9,2,5,25,25,11,11,3,10,10,13,9,26,10,19,25,26,24,25,3,25,1,9,26,8,10,17,10,14,5,5,11,5,24,10,10,10,10,11,24,2,25,1,20,14,1,9,9,25,2,20,2,26,9,13,26,25,2,25,3,20,24,1,13,11,19,20,1,10,1,13,13,11,3,26,14,3,19,25,5,10,10,2,20,15,3,3,20,20,3,19,2,8,24,17,1,3,12,14,10,3,26,3,9,17,2,3,10,2,3,19,25,25,26,25,25,19,3,3,15,5,4,9,14,24,3,13,26,20,17,1,10,25,24,2,17,25,20,4,5,24,10,13,21,20,26,17,26,2,1,19,19,26,10,26,5,23,9,14,2,26,13,1,8,20,13,5,1,25,3,13,25,25,25,19,19,25,20,14,1,3,1,1,25,1,13,2,19,19,11,11,8,25,11,1,26,21,10,2,2,1,26,24,8,20,3,12,25,24,26,17,25,14,14,24,24,24,24,19,20,13,2,2,14,25,25,2,5,11,25,1,13,13,26,10,13,20,8,2,5,1,5,24
"31",36,2,44,44,23,20,28,13,23,8,44,42,45,36,44,36,24,45,45,20,20,1,32,8,13,11,28,8,2,45,8,6,45,1,45,36,11,28,20,45,27,32,43,24,24,20,24,6,45,45,45,45,30,20,45,45,36,36,10,36,44,44,45,28,36,45,28,44,44,28,45,16,45,1,10,6,16,1,30,2,10,16,1,36,44,44,30,30,28,43,13,2,45,37,1,8,42,36,42,13,10,36,36,13,2,28,30,3,27,36,1,9,10,8,1,24,1,11,27,28,1,44,28,30,2,45,45,28,45,45,2,16,30,42,24,32,11,10,23,13,13,44,36,27,36,8,45,3,28,27,45,23,32,24,6,10,36,33,36,28,44,44,45,29,2,2,44,45,28,24,29,11,8,45,28,44,16,3,10,44,24,36,45,1,13,45,45,45,2,2,45,10,10,29,13,29,29,45,28,44,28,2,2,30,30,8,45,11,36,28,30,44,28,36,29,28,3,23,23,1,9,45,3,44,11,45,43,10,3,3,3,3,2,23,13,28,38,43,45,45,28,24,30,45,16,44,13,28,45,13,36,8,45,44,36,24,3
"32",5,5,9,9,5,1,15,1,13,4,8,11,14,11,9,11,3,12,12,1,1,14,4,4,1,1,15,4,5,12,4,1,12,14,12,8,1,15,1,14,2,11,3,3,3,1,3,1,14,14,14,14,4,1,15,12,11,5,3,11,9,9,12,9,5,10,15,9,9,15,12,6,12,14,6,12,6,9,4,5,6,6,1,11,14,3,4,6,15,3,7,5,12,14,14,4,7,5,11,7,6,15,5,7,5,15,13,12,2,11,14,11,3,4,14,8,14,1,2,15,14,9,9,6,5,12,12,15,12,12,14,6,6,11,3,12,1,3,1,7,1,15,5,2,11,4,12,1,15,2,12,5,12,3,1,1,5,12,5,15,2,9,10,7,5,7,8,14,15,3,11,1,5,10,15,14,6,13,6,8,3,5,12,14,1,12,12,12,5,5,12,6,4,7,7,7,8,12,15,9,15,5,5,7,4,13,12,4,11,15,5,9,15,11,7,15,12,1,5,14,11,12,12,9,15,12,6,3,12,12,12,12,5,5,1,8,11,6,14,12,15,3,4,12,7,14,14,15,14,1,5,13,10,9,11,3,12
"33",11,10,11,6,6,3,1,12,5,8,15,15,3,15,12,15,6,11,11,4,4,9,6,8,12,3,1,8,10,11,8,5,11,9,11,15,3,1,5,3,9,14,15,6,6,4,6,5,3,3,3,3,6,9,1,11,15,6,14,15,12,12,11,1,6,14,1,12,14,1,11,8,11,9,6,5,8,14,6,10,6,8,3,15,12,12,6,6,1,15,1,10,11,8,3,8,2,6,15,1,9,1,6,1,10,1,6,9,9,15,9,3,14,8,9,15,9,3,9,1,9,11,1,6,10,11,11,1,11,11,10,8,9,15,6,6,3,14,5,1,12,11,6,9,15,8,11,9,1,9,11,6,6,6,5,8,15,3,6,1,12,12,14,8,10,10,15,3,1,6,9,3,10,14,1,12,8,10,6,12,6,3,11,9,12,11,11,11,10,10,11,6,14,8,1,8,15,11,1,12,1,10,10,1,6,10,11,3,15,1,10,11,1,15,8,1,9,5,6,9,3,11,9,1,11,11,1,14,9,9,9,9,10,6,12,1,1,1,3,11,1,6,1,11,8,12,12,1,3,12,6,10,10,14,15,6,9
"34",3,19,17,4,4,12,11,20,19,14,5,10,8,15,17,15,10,3,3,12,12,10,14,14,20,12,11,14,19,3,14,18,3,10,3,5,12,11,12,8,2,14,16,10,10,12,10,18,8,8,8,8,18,12,9,3,15,4,7,15,15,17,3,15,4,17,11,17,4,11,3,2,3,10,7,18,2,17,18,19,7,2,2,15,5,20,18,4,9,20,11,19,3,6,8,14,14,4,10,11,7,11,4,11,19,9,4,12,2,15,10,14,7,14,10,5,10,12,2,9,10,17,15,4,19,3,3,11,3,3,19,2,10,10,10,8,2,7,4,11,20,17,4,2,15,14,3,20,15,2,3,4,8,10,18,7,4,16,4,11,5,17,8,7,19,19,5,8,11,10,16,12,16,17,11,5,2,8,7,5,10,2,3,10,20,3,3,3,19,19,3,7,14,7,11,7,7,3,7,5,9,19,19,18,18,8,3,18,15,11,16,17,9,15,7,11,12,19,4,10,14,3,12,17,9,3,16,7,12,12,12,12,19,4,20,9,9,16,8,3,9,10,18,3,7,5,20,11,8,20,4,8,19,17,15,10,12
"35",7,12,8,10,12,6,4,10,6,6,10,8,4,7,8,5,1,11,11,6,6,8,12,6,10,6,1,6,12,11,1,6,11,8,11,4,6,1,6,4,5,2,5,1,1,6,1,6,4,4,4,4,3,6,4,11,7,7,12,1,5,10,11,5,7,3,1,10,10,1,11,5,11,8,3,7,11,10,3,12,3,12,12,7,10,10,3,3,1,5,11,12,11,7,12,6,12,7,8,11,3,1,7,11,12,4,3,7,5,7,8,3,12,6,8,1,8,6,8,5,8,8,5,3,12,11,11,1,11,11,8,8,3,8,1,9,12,12,6,11,10,8,7,5,7,6,11,7,5,5,11,12,9,1,6,6,10,11,7,1,10,10,3,4,12,12,10,4,1,1,5,6,6,3,1,10,11,6,3,10,1,12,11,8,10,11,11,11,12,12,11,3,12,4,11,4,4,11,4,10,4,12,12,3,3,6,11,3,7,1,4,8,4,5,4,1,7,6,1,8,3,11,7,5,8,11,5,12,7,7,7,7,12,12,10,4,5,5,4,11,5,1,3,11,4,10,10,1,4,10,7,6,5,9,7,1,7
"36",16,6,2,20,16,7,12,15,5,11,13,6,14,1,2,20,19,4,4,7,7,10,1,11,15,1,8,11,6,4,11,3,4,10,4,12,1,8,5,14,17,13,19,19,19,7,19,3,14,14,14,14,6,3,14,4,1,16,5,8,12,12,4,20,16,14,8,12,13,8,4,10,4,10,4,3,10,1,6,6,4,10,1,1,13,15,6,20,19,19,12,6,4,4,14,11,1,16,6,12,10,16,16,12,6,17,5,3,17,1,10,7,5,11,10,19,2,1,2,17,10,2,20,20,6,4,4,8,4,4,10,10,10,6,19,2,1,5,20,12,15,2,16,17,1,11,4,15,8,17,4,16,2,19,3,5,19,3,16,8,12,13,14,18,6,12,19,14,8,19,19,1,14,14,8,13,10,5,4,13,19,1,4,10,15,4,4,4,6,6,4,4,11,18,12,18,18,4,20,13,17,6,6,12,6,5,4,6,1,8,15,2,17,20,18,8,3,5,20,10,7,4,3,19,2,4,19,5,3,3,3,3,6,20,15,17,20,19,14,4,17,16,6,4,18,13,15,8,14,15,16,5,17,9,1,19,3
"37",3,1,3,4,7,8,4,8,8,2,9,5,10,6,3,5,4,3,3,7,7,7,6,2,8,8,6,2,1,3,2,8,3,7,3,9,3,6,8,10,4,10,8,4,4,7,4,8,10,10,10,10,2,8,10,3,6,7,6,6,5,9,3,5,7,10,6,9,9,6,3,5,3,7,7,8,9,6,2,1,7,9,6,6,9,9,2,4,4,4,4,1,3,2,10,2,1,7,5,4,7,7,7,4,1,4,4,3,4,6,7,7,6,2,7,4,3,8,3,5,7,3,5,4,1,3,3,6,3,3,1,9,4,5,4,6,8,6,8,4,8,3,7,4,6,2,3,8,5,4,3,7,6,4,8,8,7,1,7,6,9,9,10,1,1,1,9,10,6,4,5,8,1,10,6,9,9,8,7,9,4,6,3,7,8,3,3,3,1,1,3,7,2,1,4,1,1,3,4,9,4,1,1,2,2,3,3,2,6,6,1,3,4,5,1,6,8,8,4,7,7,3,8,4,3,3,7,6,8,8,8,8,1,7,8,9,5,7,10,3,5,4,2,3,1,9,9,6,10,8,7,8,5,5,6,4,8
"38",19,2,18,4,19,5,1,4,8,16,6,15,9,12,18,12,15,10,10,5,5,7,19,16,4,3,7,16,2,10,16,5,10,7,10,12,3,7,5,9,14,4,15,15,15,5,15,5,9,9,9,9,13,5,3,10,12,19,2,12,18,18,10,12,19,3,7,18,4,7,10,9,10,7,8,5,9,3,13,2,8,9,9,12,17,6,13,13,15,15,1,2,10,2,9,16,19,19,15,1,8,19,19,1,2,16,13,5,14,12,7,5,2,16,7,15,18,3,14,16,7,18,12,13,2,10,10,7,10,10,2,9,13,15,15,6,3,2,5,1,4,18,19,14,12,16,10,4,12,14,10,19,6,15,5,8,4,19,19,7,14,6,3,15,2,1,15,9,7,15,11,3,6,3,7,6,9,16,8,6,15,9,10,7,4,10,10,10,2,2,10,8,2,10,1,12,15,10,12,6,16,2,2,1,13,16,10,13,12,7,11,18,16,12,15,7,5,8,19,7,5,10,5,15,11,10,15,2,5,5,5,5,2,19,4,12,12,15,9,10,16,19,13,10,9,17,6,7,9,4,19,16,14,18,12,15,5
"39",18,46,39,39,50,24,2,25,5,21,9,45,12,26,39,26,48,7,7,6,6,6,46,21,25,51,2,21,46,7,21,24,7,6,7,9,51,2,5,12,39,12,34,48,48,6,48,24,12,12,12,12,4,6,2,7,26,18,44,26,11,47,7,11,18,10,2,47,47,2,7,11,7,6,6,24,6,47,4,46,6,23,23,26,47,47,4,22,2,34,13,46,7,22,12,21,46,18,45,13,6,18,18,13,46,2,5,23,39,26,6,24,44,21,6,9,39,51,39,2,6,39,11,22,46,7,7,2,7,7,46,6,22,45,48,11,51,44,23,13,25,39,18,39,26,21,7,25,11,39,7,50,11,48,23,6,9,4,18,2,47,47,10,6,46,13,9,12,2,48,34,51,50,10,2,47,6,5,6,47,48,44,7,6,25,7,7,7,46,46,7,6,44,7,13,6,9,7,2,47,2,46,46,13,4,5,7,4,26,2,1,39,2,26,6,2,23,5,50,6,24,7,23,39,18,7,34,44,23,23,23,23,46,50,25,11,35,34,12,7,2,48,4,7,6,47,25,2,12,25,18,5,10,11,26,48,23
"40",6,20,12,3,3,8,16,19,8,4,2,14,15,19,12,3,4,6,6,7,7,19,15,4,19,8,14,4,20,6,4,8,6,19,6,5,8,14,8,15,7,15,17,4,4,7,4,8,15,15,15,15,15,8,20,6,19,16,10,14,3,2,6,3,16,20,14,2,3,14,6,5,6,19,19,1,5,3,9,20,19,5,7,19,2,2,9,9,4,17,16,20,6,1,7,4,18,16,14,16,19,16,16,16,20,16,9,1,7,19,19,11,10,4,19,4,12,8,12,16,19,12,3,9,20,6,6,14,6,6,20,5,9,14,4,9,7,10,9,16,19,12,16,7,19,4,6,1,3,7,6,16,9,4,1,8,19,17,16,14,2,2,20,5,20,20,2,15,14,4,17,8,20,20,14,2,5,1,19,2,4,7,6,19,19,6,6,6,20,20,6,19,10,5,16,5,5,6,16,2,16,20,20,15,15,8,6,15,19,14,1,12,16,3,5,14,1,8,14,19,11,6,1,2,16,6,10,10,1,1,1,1,20,14,19,5,3,10,15,6,3,4,15,6,5,2,2,14,15,19,16,8,20,12,19,4,1
"41",14,8,21,19,14,7,19,19,18,2,1,15,24,10,21,10,2,20,20,20,20,22,13,2,19,4,6,2,8,20,2,7,20,22,20,10,4,6,18,24,11,16,5,2,2,20,2,7,24,24,24,24,21,20,24,20,10,14,22,10,21,21,20,21,14,24,6,21,14,6,20,15,20,22,2,7,15,22,19,8,2,15,15,10,23,19,19,19,6,5,17,8,20,11,15,2,13,14,15,17,22,14,14,17,8,6,18,19,15,10,22,1,22,2,22,1,22,4,4,6,22,21,21,19,8,20,20,6,20,20,8,15,22,15,2,6,4,22,19,17,19,6,14,11,10,2,20,19,6,11,20,14,6,2,7,18,14,22,14,6,11,1,24,11,8,17,1,24,6,2,5,4,18,24,6,1,15,18,2,1,2,15,20,22,19,20,20,20,8,8,20,2,22,11,17,11,1,20,11,1,6,8,8,17,21,18,20,4,10,6,18,21,6,10,11,6,19,18,14,22,1,20,19,21,14,20,5,22,19,19,19,19,8,14,19,15,11,5,24,20,6,2,6,20,15,23,1,6,24,19,14,18,8,21,10,2,19
"42",14,13,13,15,14,16,23,15,6,4,15,7,10,19,12,19,17,4,4,7,7,9,10,16,15,16,23,16,13,4,23,16,4,9,4,21,4,23,16,10,7,10,17,17,17,7,17,16,10,10,10,10,11,16,1,4,19,14,22,19,12,12,4,18,14,1,23,12,15,23,4,18,4,9,12,22,11,15,11,13,12,11,16,19,15,22,11,23,20,17,6,13,4,11,10,16,22,14,7,6,9,14,14,6,13,20,6,22,7,19,9,3,22,16,9,17,9,16,7,20,9,13,18,23,13,4,4,23,4,4,9,9,9,7,17,15,16,22,16,6,15,13,14,7,19,16,4,22,18,7,4,14,15,17,16,16,15,14,14,23,21,2,1,11,13,6,15,10,23,17,17,16,16,1,23,15,11,6,12,15,17,16,4,9,15,4,4,4,13,13,4,12,22,11,6,21,11,4,17,15,20,13,13,6,11,6,4,11,19,23,5,13,20,19,11,23,22,16,14,9,3,4,22,2,8,4,2,22,22,22,22,22,13,14,15,21,18,2,10,4,20,17,11,4,11,15,15,23,10,15,14,6,1,12,19,17,22
"43",6,5,2,4,4,1,3,9,9,6,8,3,5,1,2,2,7,6,6,9,9,5,1,6,9,1,3,6,5,6,3,1,6,5,6,8,6,3,9,5,1,5,7,7,7,9,7,1,5,5,5,5,8,1,2,6,1,9,8,3,2,2,6,2,9,2,3,2,4,3,6,2,6,5,6,9,5,2,8,5,6,1,1,1,4,9,8,5,7,7,3,5,6,5,1,6,1,9,3,3,6,3,9,3,5,2,9,6,1,1,5,4,8,6,5,7,2,1,1,2,5,2,2,5,5,6,6,3,6,6,5,5,5,3,7,1,1,8,9,3,9,3,9,1,1,6,6,9,3,1,6,4,1,7,1,4,4,6,9,3,4,4,2,4,5,3,8,5,3,7,7,1,5,3,3,4,5,9,6,4,7,1,6,5,9,6,6,6,5,5,6,6,8,4,3,4,8,6,2,4,3,5,5,8,8,6,6,8,1,3,5,2,2,2,3,3,9,9,7,5,4,6,9,2,2,6,9,8,9,9,9,9,5,4,9,2,2,9,6,6,2,7,8,6,4,4,4,3,5,9,9,9,2,2,1,7,9
"44",13,14,7,7,13,9,11,8,3,6,8,11,4,4,7,4,1,5,5,2,2,14,12,6,8,1,11,6,14,5,6,9,5,14,5,8,1,11,3,4,7,4,9,1,1,2,1,9,4,4,4,4,10,6,11,5,4,13,2,11,8,8,5,4,13,13,11,8,4,11,5,7,5,14,2,9,7,4,10,14,2,7,4,4,8,8,10,4,11,9,10,14,5,6,4,6,12,13,5,10,2,11,13,10,14,11,3,6,7,4,14,13,2,6,14,1,14,1,7,11,14,7,4,4,14,5,5,11,5,5,14,14,14,5,1,6,1,2,4,10,8,7,13,7,4,6,5,6,11,7,5,13,6,1,6,3,4,6,13,11,8,8,13,3,14,10,8,4,11,1,9,1,3,11,11,8,7,3,2,8,1,7,5,14,8,5,5,5,14,14,5,2,2,3,10,3,3,5,1,8,11,14,14,10,10,3,5,10,4,11,3,7,11,4,3,11,6,3,13,14,13,5,6,8,9,5,12,2,6,6,6,6,14,13,8,7,13,12,5,5,11,1,10,5,3,8,8,11,4,8,13,3,14,7,4,1,6
"45",7,14,9,10,7,8,11,10,2,19,1,16,8,1,16,1,15,9,9,9,9,5,3,19,10,3,11,19,14,9,19,18,9,5,9,13,3,11,18,8,3,20,15,15,15,9,15,18,8,8,8,8,3,18,11,9,1,7,19,1,16,16,9,6,7,19,11,16,10,11,9,6,9,5,7,18,15,10,3,14,7,14,14,1,10,10,3,3,11,15,11,14,9,7,8,19,1,7,16,11,5,7,7,11,14,11,2,18,14,1,5,13,19,19,5,5,5,3,3,11,5,9,6,3,14,9,9,11,9,9,5,5,5,16,15,3,14,19,18,11,10,11,7,3,1,19,9,18,6,3,9,7,3,15,18,18,5,1,7,11,13,6,8,4,14,14,5,8,11,15,15,3,19,19,11,10,15,2,7,10,15,14,9,5,10,9,9,9,14,14,9,7,19,4,11,4,4,9,4,10,11,14,14,3,3,2,9,3,1,11,14,9,11,1,4,11,18,18,7,5,13,9,18,6,9,9,15,19,18,18,18,18,14,7,10,13,6,15,8,9,11,15,3,9,4,10,10,11,8,10,7,2,6,16,1,15,18
"46",7,6,8,8,9,1,3,9,11,7,12,5,6,6,8,6,4,7,7,7,7,9,10,4,9,4,3,4,6,7,4,1,7,9,7,12,7,3,11,6,10,10,12,4,4,7,4,1,6,6,6,6,12,4,3,7,6,9,7,6,8,8,7,3,9,5,3,8,8,3,7,5,7,9,10,1,5,8,12,6,10,10,10,6,8,8,12,9,3,4,5,6,7,3,10,4,10,9,5,5,10,3,9,5,6,3,9,7,10,6,9,12,7,4,9,12,8,4,10,3,9,8,3,9,6,7,7,3,7,7,6,5,9,5,4,10,10,7,9,5,9,8,9,10,6,4,7,4,3,10,7,9,10,4,4,5,9,2,9,3,8,12,5,5,6,5,12,6,3,4,12,4,9,5,3,8,5,11,10,8,4,6,7,9,9,7,7,7,6,6,7,10,7,5,5,5,12,7,3,8,3,6,6,12,12,11,7,12,6,3,9,8,3,6,5,3,4,11,9,9,12,7,4,12,7,7,12,7,4,4,4,4,6,9,9,3,3,12,6,7,3,4,12,7,5,8,8,3,6,9,9,11,10,8,6,4,4
"47",18,9,6,6,18,3,14,6,17,12,3,7,1,1,16,13,4,12,12,4,4,11,8,12,6,17,7,12,9,12,7,3,12,11,12,14,17,7,17,1,6,10,3,4,4,4,4,3,1,1,1,1,18,12,14,12,1,18,12,7,16,16,12,13,18,9,7,16,8,7,12,11,12,11,4,10,11,6,18,9,4,11,12,1,8,16,18,18,14,3,13,9,12,5,1,12,8,18,7,13,11,7,18,13,9,14,18,10,6,1,11,2,12,12,11,3,11,17,6,14,11,6,13,18,9,12,12,7,12,12,9,11,11,7,4,8,17,12,12,13,6,7,18,6,1,12,12,10,13,6,12,18,8,4,12,17,3,12,18,7,16,8,9,15,9,9,3,1,7,4,3,17,9,9,7,8,11,10,4,8,4,12,12,11,6,12,12,12,9,9,12,4,12,15,13,15,15,12,1,8,14,9,9,13,18,17,12,17,1,7,11,6,14,13,15,7,10,17,18,11,2,12,10,6,6,12,10,12,10,10,10,10,9,18,6,14,13,10,1,12,14,4,7,12,15,8,8,7,1,6,18,17,9,16,1,4,10
"48",8,7,22,11,8,19,18,5,6,17,11,14,20,12,22,12,10,2,2,19,19,9,20,17,5,23,7,17,7,2,17,2,2,9,2,11,23,7,19,20,19,20,10,10,10,19,10,2,20,20,20,20,1,2,13,2,12,8,11,12,3,11,2,3,8,13,7,11,11,7,2,3,2,9,6,2,23,11,1,7,6,6,6,12,11,11,1,1,10,10,18,7,2,4,6,17,12,8,14,18,9,8,8,18,7,3,1,14,19,12,9,22,11,17,9,10,22,23,19,3,9,22,3,1,7,2,2,7,2,2,9,9,1,14,10,9,6,11,6,18,5,22,8,19,12,17,2,5,3,19,2,8,9,10,17,6,8,17,8,7,11,11,13,23,7,18,11,20,7,10,14,23,5,13,7,11,23,14,6,11,10,7,2,9,5,2,2,2,7,7,2,6,17,23,18,23,23,2,8,11,3,7,7,18,1,14,2,1,12,7,15,22,3,12,23,7,14,6,8,9,22,2,14,11,2,2,20,7,14,14,14,14,7,8,5,3,3,20,20,2,3,10,1,2,23,11,5,7,20,5,8,14,13,15,12,10,14
"49",10,12,6,3,11,1,2,3,11,10,9,6,5,4,8,4,12,10,10,1,1,5,7,1,3,1,6,1,12,10,1,1,10,5,10,9,10,6,1,5,1,7,5,12,12,1,12,1,5,5,5,5,4,1,2,10,4,6,7,4,8,8,10,6,6,10,6,8,3,6,10,12,10,5,11,1,12,3,4,12,11,12,12,4,3,3,4,2,9,5,8,12,10,8,5,1,7,6,6,8,11,6,6,8,12,2,11,10,12,4,5,5,7,1,5,9,5,1,1,6,5,6,6,2,12,10,10,6,10,10,5,5,2,6,12,3,12,7,11,8,3,6,6,1,4,1,10,3,6,1,10,11,3,12,1,11,5,7,6,6,8,3,5,12,12,8,9,5,6,12,5,1,1,10,6,3,12,11,11,3,12,12,10,5,3,10,10,10,12,12,10,11,7,10,8,2,9,10,6,3,2,12,12,8,4,11,10,4,4,6,1,6,2,4,12,6,1,11,6,5,5,10,1,6,6,10,5,7,1,1,1,1,12,11,3,2,10,5,5,10,6,12,4,10,12,3,3,6,5,3,6,11,10,6,4,12,1
