"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83"
"80",35,31,22,26,5,23,23,26,23,22,1,22,35,40,22,22,22,1,23,40,2,4,2,20,17,5,22,32,14,2,2,21,26,17,20,20,33,23,14,31,20,23,5,3,26,26,15,26,14,4,35,5,27,2,26,27,5,14,32,26,15,23,33,33,23,23,14,33,1,35,26,23,20,38,32,12,38,5,20,5,13,13,38
"81",35,31,22,26,5,23,23,26,23,22,1,22,35,40,22,22,22,1,23,40,2,4,2,20,17,5,22,32,14,2,2,21,26,17,20,20,33,23,14,31,20,23,5,3,26,26,15,26,14,4,35,5,27,2,26,27,5,14,32,26,15,23,33,33,23,23,14,33,1,35,26,23,20,38,32,12,38,5,20,5,13,13,38
"82",35,31,22,26,5,23,23,26,23,22,1,22,35,40,22,22,22,1,23,40,2,4,2,20,17,5,22,32,14,2,2,21,26,17,20,20,33,23,14,31,20,23,5,3,26,26,15,26,14,4,35,5,27,2,26,27,5,14,32,26,15,23,33,33,23,23,14,33,1,35,26,23,20,38,32,12,38,5,20,5,13,13,38
"83",35,31,22,26,5,23,23,26,23,22,1,22,35,40,22,22,22,1,23,40,2,4,2,20,17,5,22,32,14,2,2,21,26,17,20,20,33,23,14,31,20,23,5,3,26,26,15,26,14,4,35,5,27,2,26,27,5,14,32,26,15,23,33,33,23,23,14,33,1,35,26,23,20,38,32,12,38,5,20,5,13,13,38
"84",35,31,22,26,5,23,23,26,23,22,1,22,35,40,22,22,22,1,23,40,2,4,2,20,17,5,22,32,14,2,2,21,26,17,20,20,33,23,14,31,20,23,5,3,26,26,15,26,14,4,35,5,27,2,26,27,5,14,32,26,15,23,33,33,23,23,14,33,1,35,26,23,20,38,32,12,38,5,20,5,13,13,38
"85",35,31,22,26,5,23,23,26,23,22,1,22,35,40,22,22,22,1,23,40,2,4,2,20,17,5,22,32,14,2,2,21,26,17,20,20,33,23,14,31,20,23,5,3,26,26,15,26,14,4,35,5,27,2,26,27,5,14,32,26,15,23,33,33,23,23,14,33,1,35,26,23,20,38,32,12,38,5,20,5,13,13,38
"86",35,31,22,26,5,23,23,26,23,22,1,22,35,40,22,22,22,1,23,40,2,4,2,20,17,5,22,32,14,2,2,21,26,17,20,20,33,23,14,31,20,23,5,3,26,26,15,26,14,4,35,5,27,2,26,27,5,14,32,26,15,23,33,33,23,23,14,33,1,35,26,23,20,38,32,12,38,5,20,5,13,13,38
"87",35,31,22,26,5,23,23,26,23,22,1,22,35,40,22,22,22,1,23,40,2,4,2,20,17,5,22,32,14,2,2,21,26,17,20,20,33,23,14,31,20,23,5,3,26,26,15,26,14,4,35,5,27,2,26,27,5,14,32,26,15,23,33,33,23,23,14,33,1,35,26,23,20,38,32,12,38,5,20,5,13,13,38
"88",35,31,22,26,5,23,23,26,23,22,1,22,35,40,22,22,22,1,23,40,2,4,2,20,17,5,22,32,14,2,2,21,26,17,20,20,33,23,14,31,20,23,5,3,26,26,15,26,14,4,35,5,27,2,26,27,5,14,32,26,15,23,33,33,23,23,14,33,1,35,26,23,20,38,32,12,38,5,20,5,13,13,38
"89",35,31,22,26,5,23,23,26,23,22,1,22,35,40,22,22,22,1,23,40,2,4,2,20,17,5,22,32,14,2,2,21,26,17,20,20,33,23,14,31,20,23,5,3,26,26,15,26,14,4,35,5,27,2,26,27,5,14,32,26,15,23,33,33,23,23,14,33,1,35,26,23,20,38,32,12,38,5,20,5,13,13,38
"90",35,31,22,26,5,23,23,26,23,22,1,22,35,40,22,22,22,1,23,40,2,4,2,20,17,5,22,32,14,2,2,21,26,17,20,20,33,23,14,31,20,23,5,3,26,26,15,26,14,4,35,5,27,2,26,27,5,14,32,26,15,23,33,33,23,23,14,33,1,35,26,23,20,38,32,12,38,5,20,5,13,13,38
"91",35,31,22,26,5,23,23,26,23,22,1,22,35,40,22,22,22,1,23,40,2,4,2,20,17,5,22,32,14,2,2,21,26,17,20,20,33,23,14,31,20,23,5,3,26,26,15,26,14,4,35,5,27,2,26,27,5,14,32,26,15,23,33,33,23,23,14,33,1,35,26,23,20,38,32,12,38,5,20,5,13,13,38
"92",35,31,22,26,5,23,23,26,23,22,1,22,35,40,22,22,22,1,23,40,2,4,2,20,17,5,22,32,14,2,2,21,26,17,20,20,33,23,14,31,20,23,5,3,26,26,15,26,14,4,35,5,27,2,26,27,5,14,32,26,15,23,33,33,23,23,14,33,1,35,26,23,20,38,32,12,38,5,20,5,13,13,38
"93",35,31,22,26,5,23,23,26,23,22,1,22,35,40,22,22,22,1,23,40,2,4,2,20,17,5,22,32,14,2,2,21,26,17,20,20,33,23,14,31,20,23,5,3,26,26,15,26,14,4,35,5,27,2,26,27,5,14,32,26,15,23,33,33,23,23,14,33,1,35,26,23,20,38,32,12,38,5,20,5,13,13,38
"94",35,31,22,26,5,23,23,26,23,22,1,22,35,40,22,22,22,1,23,40,2,4,2,20,17,5,22,32,14,2,2,21,26,17,20,20,33,23,14,31,20,23,5,3,26,26,15,26,14,4,35,5,27,2,26,27,5,14,32,26,15,23,33,33,23,23,14,33,1,35,26,23,20,38,32,12,38,5,20,5,13,13,38
"95",35,31,22,26,5,23,23,26,23,22,1,22,35,40,22,22,22,1,23,40,2,4,2,20,17,5,22,32,14,2,2,21,26,17,20,20,33,23,14,31,20,23,5,3,26,26,15,26,14,4,35,5,27,2,26,27,5,14,32,26,15,23,33,33,23,23,14,33,1,35,26,23,20,38,32,12,38,5,20,5,13,13,38
"96",35,31,22,26,5,23,23,26,23,22,1,22,35,40,22,22,22,1,23,40,2,4,2,20,17,5,22,32,14,2,2,21,26,17,20,20,33,23,14,31,20,23,5,3,26,26,15,26,14,4,35,5,27,2,26,27,5,14,32,26,15,23,33,33,23,23,14,33,1,35,26,23,20,38,32,12,38,5,20,5,13,13,38
"97",35,31,22,26,5,23,23,26,23,22,1,22,35,40,22,22,22,1,23,40,2,4,2,20,17,5,22,32,14,2,2,21,26,17,20,20,33,23,14,31,20,23,5,3,26,26,15,26,14,4,35,5,27,2,26,27,5,14,32,26,15,23,33,33,23,23,14,33,1,35,26,23,20,38,32,12,38,5,20,5,13,13,38
"98",35,31,22,26,5,23,23,26,23,22,1,22,35,40,22,22,22,1,23,40,2,4,2,20,17,5,22,32,14,2,2,21,26,17,20,20,33,23,14,31,20,23,5,3,26,26,15,26,14,4,35,5,27,2,26,27,5,14,32,26,15,23,33,33,23,23,14,33,1,35,26,23,20,38,32,12,38,5,20,5,13,13,38
"99",35,31,22,26,5,23,23,26,23,22,1,22,35,40,22,22,22,1,23,40,2,4,2,20,17,5,22,32,14,2,2,21,26,17,20,20,33,23,14,31,20,23,5,3,26,26,15,26,14,4,35,5,27,2,26,27,5,14,32,26,15,23,33,33,23,23,14,33,1,35,26,23,20,38,32,12,38,5,20,5,13,13,38
"100",35,31,22,26,5,23,23,26,23,22,1,22,35,40,22,22,22,1,23,40,2,4,2,20,17,5,22,32,14,2,2,21,26,17,20,20,33,23,14,31,20,23,5,3,26,26,15,26,14,4,35,5,27,2,26,27,5,14,32,26,15,23,33,33,23,23,14,33,1,35,26,23,20,38,32,12,38,5,20,5,13,13,38
